ForceID	KungFuID	PointID	Type	CostTrain	PointRequireLevel	SkillID1	SkillLevel1	RequireLevel1	RequireQuestID1	SkillColor1	SkillID2	SkillLevel2	RequireLevel2	RequireQuestID2	SkillColor2	SkillID3	SkillLevel3	RequireLevel3	RequireQuestID3	SkillColor3	SkillID4	SkillLevel4	RequireLevel4	RequireQuestID4	SkillColor4	SkillID5	SkillLevel5	RequireLevel5	RequireQuestID5	SkillColor5	SkillID6	SkillLevel6	RequireLevel6	RequireQuestID6	SkillColor6	SkillID7	SkillLevel7	RequireLevel7	RequireQuestID7	SkillColor7	SkillID8	SkillLevel8	RequireLevel8	RequireQuestID8	SkillColor8	SkillID9	SkillLevel9	RequireLevel9	RequireQuestID9	SkillColor9	SkillID10	SkillLevel10	RequireLevel10	RequireQuestID10	SkillColor10	SkillID11	SkillLevel11	RequireLevel11	RequireQuestID11	SkillColor11	SkillID12	SkillLevel12	RequireLevel12	RequireQuestID12	SkillColor12
215	33	365	2	300	112	38473	1	109	0	0	38472	1	109	0	0	40244	1	109	0	0	38501	1	109	0	0			112		0																																			
215	33	366	2	300	113	38509	1	110	0	0	38504	1	110	0	0	38091	1	110	0	0	38507	1	110	0	0			113		0																																			
215	33	367	2	300	114	38515	1	111	0	0	38477	1	111	0	0	38981	1	111	0	0	38511	1	111	0	0			114		0																																			
215	33	368	3	300	115	38488	1	115	0	0	38484	1	115	0	0	40241	1	115	0	0	38476	1	115	0	0	38478	1	115	0	0	38471	1	115	0	0	38474	1	115	0	0	38469	1	115	0	0	38470	1	115	0	0	38480	1	115	0	0	38505	1	115	0	0	38482	1	115	0	0
215	33	369	3	300	115	38488	1	115	0	0	38484	1	115	0	0	40241	1	115	0	0	38476	1	115	0	0	38478	1	115	0	0	38471	1	115	0	0	38474	1	115	0	0	38469	1	115	0	0	38470	1	115	0	0	38480	1	115	0	0	38505	1	115	0	0	38482	1	115	0	0
215	33	370	3	300	115	38488	1	115	0	0	38484	1	115	0	0	40241	1	115	0	0	38476	1	115	0	0	38478	1	115	0	0	38471	1	115	0	0	38474	1	115	0	0	38469	1	115	0	0	38470	1	115	0	0	38480	1	115	0	0	38505	1	115	0	0	38482	1	115	0	0
0	34	373	1	300	108	42123	1	108	0	1	42113	1	108	0	2	42114	1	108	0	3	42115	1	108		4			108		0																																			
0	34	374	2	300	109	42116	1	109	0	0	42117	1	109	0	0	42118	1	109	0	0	42119	1	109		0			109		0																																			
0	34	375	2	300	110	42120	1	110	0	0	42266	1	110	0	0	42149	1	110	0	2	42122	1	110	0	0			110		0																																			
0	34	376	2	300	111	42132	1	111	0	0	42112	1	111	0	0	42124	1	111	0	0	42125	1	111	0	0			111		0																																			
0	34	377	2	300	112	42268	1	112	0	0	42127	1	112	0	3	42128	1	112	0	0	42131	1	112	0	0			112		0																																			
0	34	378	2	300	113	42415	1	113	0	0	42130	1	113	0	0	41446	1	113	0	0	42147	1	113	0	0			113		0																																			
0	34	379	2	300	114	42140	1	114	0	0	41452	1	114	0	0	42148	1	114	0	0	42137	1	114	0	0			114		0																																			
0	34	380	3	300	115	42136	1	115	0	0	42126	1	115	0	0	42129	1	115	0	0	42139	1	115	0	0	42135	1	115	0	0	42141	1	115	0	0	42142	1	115	0	0	42143	1	115	0	0	42144	1	115	0	0	42145	1	115	28420	0	42146	1	115	0	0	42332	1	115	0	0
0	34	381	3	300	115	42136	1	115	0	0	42126	1	115	0	0	42129	1	115	0	0	42139	1	115	0	0	42135	1	115	0	0	42141	1	115	0	0	42142	1	115	0	0	42143	1	115	0	0	42144	1	115	0	0	42145	1	115	28420	0	42146	1	115	0	0	42332	1	115	0	0
0	34	382	3	300	115	42136	1	115	0	0	42126	1	115	0	0	42129	1	115	0	0	42139	1	115	0	0	42135	1	115	0	0	42141	1	115	0	0	42142	1	115	0	0	42143	1	115	0	0	42144	1	115	0	0	42145	1	115	28420	0	42146	1	115	0	0	42332	1	115	0	0
